video_id,lang,derogatory,controversial,male_person_name,female_person_name,unisex_person_name,hindu_person_name,muslim_person_name,christian_person_name,transcript,non_stopword_transcript,program,year,genre,channel,ats,rating,reach,gender,person_name_count
Px8gYQUpXzw,BENGALI,0,0,16,16,0,0,7,9,2566,1535,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,female,16
Q50iolPT-Uk,BENGALI,0,0,0,0,0,0,0,0,2349,1330,APARAJITA APU (-MAHAPARVA),2021.0,DRAMA/SOAP,Zee Bangla,47.43801652892562,4.24,8.93,male,0
Q50iolPT-Uk,BENGALI,0,0,0,0,0,0,0,0,2349,1330,APARAJITA APU (-MAHAPARVA),2021.0,DRAMA/SOAP,Zee Bangla,47.43801652892562,4.24,8.93,female,0
Q7gbiUApv7Y,BENGALI,0,0,0,0,0,0,0,0,9,5,KORI KHELA,2021.0,DRAMA/SOAP,Zee Bangla,38.38297872340426,4.56,11.87,male,0
Q7gbiUApv7Y,BENGALI,0,0,0,0,0,0,0,0,9,5,KORI KHELA,2021.0,DRAMA/SOAP,Zee Bangla,38.38297872340426,4.56,11.87,female,0
Qm8mOnrzSN4,BENGALI,0,0,13,13,0,0,10,3,2040,1141,LAALKUTHI,2022.0,DRAMA/SOAP,Zee Bangla,52.28794642857143,2.72,5.19,male,13
Qm8mOnrzSN4,BENGALI,0,0,13,13,0,0,10,3,2040,1141,LAALKUTHI,2022.0,DRAMA/SOAP,Zee Bangla,52.28794642857143,2.72,5.19,female,13
R4CmezdTtn4,BENGALI,0,0,14,14,0,0,9,5,2370,1341,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,male,14
R4CmezdTtn4,BENGALI,0,0,14,14,0,0,9,5,2370,1341,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,female,14
RMmSjFxOPKY,BENGALI,7,0,15,14,0,1,8,7,1925,1096,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,male,15
RMmSjFxOPKY,BENGALI,7,0,15,14,0,1,8,7,1925,1096,RANU PELO LOTTERY,2018.0,DRAMA/SOAP,Zee Bangla,61.68795113825652,4.45,7.22,female,14
RXA1uZIu5wE,BENGALI,1,0,18,18,0,0,9,9,2509,1474,KRISHNAKOLI,2019.0,DRAMA/SOAP,Zee Bangla,56.30530973451327,2.09,3.72,male,18
RXA1uZIu5wE,BENGALI,1,0,18,18,0,0,9,9,2509,1474,KRISHNAKOLI,2019.0,DRAMA/SOAP,Zee Bangla,56.30530973451327,2.09,3.72,female,18
RqbB6Ft94tM,BENGALI,0,0,3,2,1,0,2,1,17,5,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,male,3
RqbB6Ft94tM,BENGALI,0,0,3,2,1,0,2,1,17,5,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,female,2
SHFefocAryc,BENGALI,0,0,9,9,0,0,6,3,347,166,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,male,9
SHFefocAryc,BENGALI,0,0,9,9,0,0,6,3,347,166,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,female,9
SQ2VT0ZyKWk,BENGALI,0,0,10,10,0,0,4,6,2370,1364,ALO CHHAYA,2019.0,DRAMA/SOAP,Zee Bangla,49.80435997764114,3.15,6.32,male,10
SQ2VT0ZyKWk,BENGALI,0,0,10,10,0,0,4,6,2370,1364,ALO CHHAYA,2019.0,DRAMA/SOAP,Zee Bangla,49.80435997764114,3.15,6.32,female,10
SuL0wLFVzak,BENGALI,0,0,5,5,0,0,4,1,161,64,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,male,5
SuL0wLFVzak,BENGALI,0,0,5,5,0,0,4,1,161,64,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,female,5
TuUlRpABlko,BENGALI,0,0,10,8,2,0,5,5,1839,1013,NAKSHI KANTHA,2018.0,DRAMA/SOAP,Zee Bangla,54.65768799102133,2.25,4.12,male,10
TuUlRpABlko,BENGALI,0,0,10,8,2,0,5,5,1839,1013,NAKSHI KANTHA,2018.0,DRAMA/SOAP,Zee Bangla,54.65768799102133,2.25,4.12,female,8
U-BJaWtcSnQ,BENGALI,0,0,13,13,0,0,10,3,1211,627,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,male,13
U-BJaWtcSnQ,BENGALI,0,0,13,13,0,0,10,3,1211,627,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,female,13
UHgTytKKt7Q,BENGALI,0,0,20,17,2,1,15,5,830,416,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,male,20
UHgTytKKt7Q,BENGALI,0,0,20,17,2,1,15,5,830,416,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,female,17
UWAYUMw1R6g,BENGALI,0,0,13,12,0,1,9,4,1086,580,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,male,13
UWAYUMw1R6g,BENGALI,0,0,13,12,0,1,9,4,1086,580,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,female,12
V407cfvJKSU,BENGALI,0,0,10,9,1,0,6,4,2313,1207,NAKSHI KANTHA,2018.0,DRAMA/SOAP,Zee Bangla,54.65768799102133,2.25,4.12,male,10
V407cfvJKSU,BENGALI,0,0,10,9,1,0,6,4,2313,1207,NAKSHI KANTHA,2018.0,DRAMA/SOAP,Zee Bangla,54.65768799102133,2.25,4.12,female,9
VERgk7gAGvg,BENGALI,0,0,8,8,0,0,5,3,254,132,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,male,8
VERgk7gAGvg,BENGALI,0,0,8,8,0,0,5,3,254,132,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,female,8
VN4wEn-LS0o,BENGALI,0,0,12,12,0,0,8,4,1782,1025,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,male,12
VN4wEn-LS0o,BENGALI,0,0,12,12,0,0,8,4,1782,1025,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,female,12
VpMdLf_QsN8,BENGALI,0,0,0,0,0,0,0,0,1824,985,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,male,0
VpMdLf_QsN8,BENGALI,0,0,0,0,0,0,0,0,1824,985,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,female,0
WcIdCIuY6CA,BENGALI,0,0,10,10,0,0,5,5,2165,1218,JOY BABA LOKENATH,2018.0,DRAMA/SOAP,Zee Bangla,48.15229563269877,3.93,8.17,male,10
WcIdCIuY6CA,BENGALI,0,0,10,10,0,0,5,5,2165,1218,JOY BABA LOKENATH,2018.0,DRAMA/SOAP,Zee Bangla,48.15229563269877,3.93,8.17,female,10
WmROiemcIR4,BENGALI,0,0,23,23,0,0,19,4,419,165,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,male,23
WmROiemcIR4,BENGALI,0,0,23,23,0,0,19,4,419,165,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,female,23
WpHRtzjl4k0,BENGALI,0,0,11,11,0,0,8,3,1104,637,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,male,11
WpHRtzjl4k0,BENGALI,0,0,11,11,0,0,8,3,1104,637,MITHAI,2021.0,DRAMA/SOAP,Zee Bangla,61.256830601092894,4.04,6.59,female,11
X5izMrSxq0U,BENGALI,4,0,12,12,0,0,7,5,974,529,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,male,12
X5izMrSxq0U,BENGALI,4,0,12,12,0,0,7,5,974,529,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,female,12
XPbAQTzZ5CY,BENGALI,0,0,14,14,0,0,13,1,2216,1172,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,male,14
XPbAQTzZ5CY,BENGALI,0,0,14,14,0,0,13,1,2216,1172,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,female,14
XVktXUTp4Lc,BENGALI,0,0,12,10,2,0,10,2,156,62,GAATCHORA,2022.0,DRAMA/SOAP,STAR Jalsha,59.4775619557937,2.6,4.37,male,12
XVktXUTp4Lc,BENGALI,0,0,12,10,2,0,10,2,156,62,GAATCHORA,2022.0,DRAMA/SOAP,STAR Jalsha,59.4775619557937,2.6,4.37,female,10
Y1uycTCBsTY,BENGALI,0,0,17,17,0,0,8,9,2222,1169,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,male,17
Y1uycTCBsTY,BENGALI,0,0,17,17,0,0,8,9,2222,1169,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,female,17
YLpMvMolleI,BENGALI,2,0,10,10,0,0,3,7,1682,931,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,male,10
YLpMvMolleI,BENGALI,2,0,10,10,0,0,3,7,1682,931,JIBON SATHI,2020.0,DRAMA/SOAP,Zee Bangla,50.55309734513274,3.45,6.82,female,10
YjiDED1lLP8,BENGALI,0,0,0,0,0,0,0,0,1785,1009,RANGIYE DIYE JAO,2021.0,DRAMA/SOAP,STAR Jalsha,31.237830319888733,3.69,11.77,male,0
YjiDED1lLP8,BENGALI,0,0,0,0,0,0,0,0,1785,1009,RANGIYE DIYE JAO,2021.0,DRAMA/SOAP,STAR Jalsha,31.237830319888733,3.69,11.77,female,0
YwpeslQe8aM,BENGALI,0,0,11,11,0,0,6,5,1748,993,KORI KHELA,2021.0,DRAMA/SOAP,Zee Bangla,38.38297872340426,4.56,11.87,male,11
YwpeslQe8aM,BENGALI,0,0,11,11,0,0,6,5,1748,993,KORI KHELA,2021.0,DRAMA/SOAP,Zee Bangla,38.38297872340426,4.56,11.87,female,11
Z6Y-tZr8MuE,BENGALI,0,0,19,18,1,0,12,7,214,86,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,male,19
Z6Y-tZr8MuE,BENGALI,0,0,19,18,1,0,12,7,214,86,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,female,18
ZT0lixwWQxY,BENGALI,0,0,14,13,0,1,10,4,1681,933,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,male,14
ZT0lixwWQxY,BENGALI,0,0,14,13,0,1,10,4,1681,933,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,female,13
_FQkNRFntAI,BENGALI,0,0,0,0,0,0,0,0,1985,1131,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,male,0
_FQkNRFntAI,BENGALI,0,0,0,0,0,0,0,0,1985,1131,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,female,0
_K4T8YOvdzg,BENGALI,0,0,9,9,0,0,4,5,2116,1114,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,male,9
_K4T8YOvdzg,BENGALI,0,0,9,9,0,0,4,5,2116,1114,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,female,9
_RaehhKfcLQ,BENGALI,6,0,22,22,0,0,14,8,2264,1318,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,male,22
_RaehhKfcLQ,BENGALI,6,0,22,22,0,0,14,8,2264,1318,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,female,22
_q2LnPo1S4g,BENGALI,0,0,4,4,0,0,1,3,198,92,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,male,4
_q2LnPo1S4g,BENGALI,0,0,4,4,0,0,1,3,198,92,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,female,4
aJDEnxSIyVw,BENGALI,0,0,14,14,0,0,9,5,292,111,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,male,14
aJDEnxSIyVw,BENGALI,0,0,14,14,0,0,9,5,292,111,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,female,14
ap1rnBC_O9k,BENGALI,1,0,15,15,0,0,9,6,2515,1454,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,male,15
ap1rnBC_O9k,BENGALI,1,0,15,15,0,0,9,6,2515,1454,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,female,15
apAz19j4n-Y,BENGALI,1,0,12,11,1,0,9,3,770,415,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,male,12
apAz19j4n-Y,BENGALI,1,0,12,11,1,0,9,3,770,415,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,female,11
b2-0b2Hlw2c,BENGALI,0,0,6,5,1,0,5,1,185,81,GAATCHORA,2022.0,DRAMA/SOAP,STAR Jalsha,59.4775619557937,2.6,4.37,male,6
b2-0b2Hlw2c,BENGALI,0,0,6,5,1,0,5,1,185,81,GAATCHORA,2022.0,DRAMA/SOAP,STAR Jalsha,59.4775619557937,2.6,4.37,female,5
c08pjJzyne4,BENGALI,0,0,14,12,1,1,11,3,1291,721,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,male,14
c08pjJzyne4,BENGALI,0,0,14,12,1,1,11,3,1291,721,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,female,12
c2AJwXEvg4Q,BENGALI,0,0,10,7,3,0,8,2,92,36,GAATCHORA,2022.0,DRAMA/SOAP,STAR Jalsha,59.4775619557937,2.6,4.37,male,10
c2AJwXEvg4Q,BENGALI,0,0,10,7,3,0,8,2,92,36,GAATCHORA,2022.0,DRAMA/SOAP,STAR Jalsha,59.4775619557937,2.6,4.37,female,7
cIR9EZ7eevY,BENGALI,0,0,11,11,0,0,10,1,153,49,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,male,11
cIR9EZ7eevY,BENGALI,0,0,11,11,0,0,10,1,153,49,AALTA PHORING,2022.0,DRAMA/SOAP,STAR Jalsha,58.22222222222222,2.8,4.82,female,11
cXGvTVTs3NE,BENGALI,0,0,12,12,0,0,7,5,2515,1433,ALO CHHAYA,2019.0,DRAMA/SOAP,Zee Bangla,49.80435997764114,3.15,6.32,male,12
cXGvTVTs3NE,BENGALI,0,0,12,12,0,0,7,5,2515,1433,ALO CHHAYA,2019.0,DRAMA/SOAP,Zee Bangla,49.80435997764114,3.15,6.32,female,12
cm-Rc69lwas,BENGALI,4,0,11,11,0,0,7,4,2354,1398,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,male,11
cm-Rc69lwas,BENGALI,4,0,11,11,0,0,7,4,2354,1398,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,female,11
d6feNhPwAQc,BENGALI,0,0,8,7,1,0,6,2,400,159,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,male,8
d6feNhPwAQc,BENGALI,0,0,8,7,1,0,6,2,400,159,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,female,7
daeX84ekv8Y,BENGALI,1,0,12,11,0,1,7,5,2191,1224,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,male,12
daeX84ekv8Y,BENGALI,1,0,12,11,0,1,7,5,2191,1224,BOKUL KOTHA,2019.0,DRAMA/SOAP,Zee Bangla,54.54035874439462,2.66,4.88,female,11
dwSyH_rpv90,BENGALI,0,0,0,0,0,0,0,0,1496,848,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,male,0
dwSyH_rpv90,BENGALI,0,0,0,0,0,0,0,0,1496,848,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,female,0
eDmjxT4SUu4,BENGALI,0,0,32,30,1,1,21,11,795,304,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,male,32
eDmjxT4SUu4,BENGALI,0,0,32,30,1,1,21,11,795,304,DHULOKONA,2022.0,DRAMA/SOAP,STAR Jalsha,62.0,3.3,5.33,female,30
eYRy1CaTGog,BENGALI,0,0,18,18,0,0,11,7,1808,1017,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,male,18
eYRy1CaTGog,BENGALI,0,0,18,18,0,0,11,7,1808,1017,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,female,18
erA50W225Ns,BENGALI,0,0,15,15,0,0,14,1,1079,614,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,male,15
erA50W225Ns,BENGALI,0,0,15,15,0,0,14,1,1079,614,KHELAGHOR,2020.0,DRAMA/SOAP,STAR Jalsha,58.5650723025584,3.09,5.28,female,15
f6dplZLoW5s,BENGALI,0,0,11,10,1,0,5,6,1556,852,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,male,11
f6dplZLoW5s,BENGALI,0,0,11,10,1,0,5,6,1556,852,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,female,10
fiwicS1JUXM,BENGALI,0,0,39,37,2,0,30,9,1535,863,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,male,39
fiwicS1JUXM,BENGALI,0,0,39,37,2,0,30,9,1535,863,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,female,37
fm2ZOgj8_1I,BENGALI,1,0,15,15,0,0,10,5,1475,772,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,male,15
fm2ZOgj8_1I,BENGALI,1,0,15,15,0,0,10,5,1475,772,KI KORE BOLBO TOMAY,2019.0,DRAMA/SOAP,Zee Bangla,52.02440377149196,2.16,4.15,female,15
gfDTvqId2ZA,BENGALI,0,0,11,11,0,0,7,4,2226,1352,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,male,11
gfDTvqId2ZA,BENGALI,0,0,11,11,0,0,7,4,2226,1352,MITHAI,2022.0,DRAMA/SOAP,Zee Bangla,57.55148741418764,2.73,4.75,female,11
gq5A3D8xENY,BENGALI,0,0,9,9,0,0,4,5,2173,1200,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,male,9
gq5A3D8xENY,BENGALI,0,0,9,9,0,0,4,5,2173,1200,APARAJITA APU,2020.0,DRAMA/SOAP,Zee Bangla,55.37694013303769,4.32,7.8,female,9
hsUgbkhA8Js,BENGALI,0,0,4,1,3,0,3,1,10,6,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,male,4
hsUgbkhA8Js,BENGALI,0,0,4,1,3,0,3,1,10,6,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,female,1
i7O5yxxPvL4,BENGALI,0,0,12,12,0,0,7,5,2069,1129,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,male,12
i7O5yxxPvL4,BENGALI,0,0,12,12,0,0,7,5,2069,1129,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,female,12
iOTm9IzrcW4,BENGALI,1,0,11,11,0,0,6,5,1625,932,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,male,11
iOTm9IzrcW4,BENGALI,1,0,11,11,0,0,6,5,1625,932,NETAJI,2019.0,DRAMA/SOAP,Zee Bangla,49.29893438025799,2.1,4.26,female,11
iasmbZclYMU,BENGALI,0,0,9,8,0,1,6,3,292,122,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,male,9
iasmbZclYMU,BENGALI,0,0,9,8,0,1,6,3,292,122,ANURAGER CHOWA,2022.0,DRAMA/SOAP,STAR Jalsha,66.26240352811466,2.58,3.89,female,8
idb2-OGdIMc,BENGALI,0,0,11,11,0,0,7,4,1806,885,JOY BABA LOKENATH,2018.0,DRAMA/SOAP,Zee Bangla,48.15229563269877,3.93,8.17,male,11
idb2-OGdIMc,BENGALI,0,0,11,11,0,0,7,4,1806,885,JOY BABA LOKENATH,2018.0,DRAMA/SOAP,Zee Bangla,48.15229563269877,3.93,8.17,female,11
igjSSJzjDG8,BENGALI,0,0,79,78,0,1,67,12,2315,1238,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,male,79
igjSSJzjDG8,BENGALI,0,0,79,78,0,1,67,12,2315,1238,ANDARMAHAL,2018.0,DRAMA/SOAP,Zee Bangla,41.448467966573816,2.26,5.46,female,78
j1XW8CquC80,BENGALI,0,0,21,21,0,0,15,6,2049,1109,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,male,21
j1XW8CquC80,BENGALI,0,0,21,21,0,0,15,6,2049,1109,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,female,21
jQFP2mp-jjA,BENGALI,2,0,17,16,0,1,12,5,1493,834,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,male,17
jQFP2mp-jjA,BENGALI,2,0,17,16,0,1,12,5,1493,834,KHUKUMONI HOME DELIVERY,2022.0,DRAMA/SOAP,STAR Jalsha,55.25876460767947,2.99,5.41,female,16
jXsEdah9o3s,BENGALI,0,0,12,12,0,0,6,6,2674,1573,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,male,12
jXsEdah9o3s,BENGALI,0,0,12,12,0,0,6,6,2674,1573,UMA,2021.0,DRAMA/SOAP,Zee Bangla,59.16913946587537,3.33,5.63,female,12
j_tzxrX5oLY,BENGALI,2,0,8,8,0,0,4,4,2149,1214,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,male,8
j_tzxrX5oLY,BENGALI,2,0,8,8,0,0,4,4,2149,1214,KHUKUMONI HOME DELIVERY,2021.0,DRAMA/SOAP,STAR Jalsha,62.888888888888886,3.97,6.31,female,8
kM32I6lyMjo,BENGALI,1,0,0,0,0,0,0,0,1864,1031,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,male,0
kM32I6lyMjo,BENGALI,1,0,0,0,0,0,0,0,1864,1031,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,female,0
kVhc1bXDE4o,BENGALI,2,0,13,12,1,0,10,3,1863,1060,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,male,13
kVhc1bXDE4o,BENGALI,2,0,13,12,1,0,10,3,1863,1060,BOKUL KOTHA,2018.0,DRAMA/SOAP,Zee Bangla,52.57332595462092,3.22,6.13,female,12
kbKcIEpiGmE,BENGALI,0,0,11,11,0,0,6,5,133,41,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,male,11
kbKcIEpiGmE,BENGALI,0,0,11,11,0,0,6,5,133,41,BANGLA MEDIUM,2022.0,DRAMA/SOAP,STAR Jalsha,63.166666666666664,2.77,4.38,female,11
kw4NfqChDJ0,BENGALI,1,0,11,11,0,0,8,3,2232,1263,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,male,11
kw4NfqChDJ0,BENGALI,1,0,11,11,0,0,8,3,2232,1263,MON PHAGUN,2021.0,DRAMA/SOAP,STAR Jalsha,56.531406336853806,3.46,6.12,female,11
lEi-rI8xVNc,BENGALI,1,0,11,11,0,0,8,3,1793,987,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,male,11
lEi-rI8xVNc,BENGALI,1,0,11,11,0,0,8,3,1793,987,JAMUNA DHAKI,2020.0,DRAMA/SOAP,Zee Bangla,54.619883040935676,3.04,5.57,female,11
m6K3v9nT09o,BENGALI,0,0,10,10,0,0,4,6,2072,1168,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,male,10
m6K3v9nT09o,BENGALI,0,0,10,10,0,0,4,6,2072,1168,SARBOJAYA,2021.0,DRAMA/SOAP,Zee Bangla,57.61478163493841,3.81,6.6,female,10
m_EXsn5hj0g,BENGALI,0,0,0,0,0,0,0,0,1214,668,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,male,0
m_EXsn5hj0g,BENGALI,0,0,0,0,0,0,0,0,1214,668,NOJOR,2019.0,DRAMA/SOAP,STAR Jalsha,40.038967364831954,1.93,4.82,female,0
mjuAgQ_lo9Q,BENGALI,4,0,8,8,0,0,5,3,2062,1155,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,male,8
mjuAgQ_lo9Q,BENGALI,4,0,8,8,0,0,5,3,2062,1155,TRINAYANI,2019.0,DRAMA/SOAP,Zee Bangla,57.86548082267927,2.86,4.94,female,8
mwKsQ6ku1X0,BENGALI,0,0,9,9,0,0,3,6,2694,1613,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,male,9
mwKsQ6ku1X0,BENGALI,0,0,9,9,0,0,3,6,2694,1613,KRISHNAKOLI,2018.0,DRAMA/SOAP,Zee Bangla,56.921373200442964,3.42,6.01,female,9
nQwoUp99-hg,BENGALI,0,0,13,13,0,0,8,5,1904,1032,RANGIYE DIYE JAO,2021.0,DRAMA/SOAP,STAR Jalsha,31.237830319888733,3.69,11.77,male,13
